role_frac_0,role_frac_1,role_frac_2,role_frac_3,role_frac_4,role_frac_5,role_frac_6,role_frac_7,role_frac_8,role_frac_9,role_frac_10,role_frac_11,role_entropy,role_gini,unassigned_frac,style,deck,result
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.2516291673878228,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.1,0.5,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.1,0.1,2.1609640474436813,0.6666666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,1.8799649487271108,0.7314814814814815,0.0,aggro,RenoKazakusMage,loss
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.25,0.25,0.0,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,1.4466166676282082,0.8055555555555555,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.2,0.2,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,2.321928094887362,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.07692307692307693,0.38461538461538464,0.15384615384615385,0.15384615384615385,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,2.4996981431844145,0.608974358974359,0.0,aggro,RenoKazakusMage,loss
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,2.584962500721156,0.5,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1.9182958340544893,0.7222222222222222,0.0,aggro,RenoKazakusMage,loss
0.2,0.4,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,2.0,0.7083333333333334,0.0,aggro,RenoKazakusMage,win
0.1111111111111111,0.4444444444444444,0.1111111111111111,0.1111111111111111,0.0,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,2.058813890331201,0.7129629629629629,0.0,aggro,RenoKazakusMage,loss
0.25,0.5,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,1.5,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,0.5555555555555556,0.1111111111111111,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,1.8799649487271108,0.7314814814814815,0.0,aggro,RenoKazakusMage,loss
0.14285714285714285,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,2.1280852788913944,0.6785714285714285,0.0,aggro,RenoKazakusMage,loss
0.14285714285714285,0.5714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,1.6644977792004614,0.7738095238095237,0.0,aggro,RenoKazakusMage,loss
0.0,0.16666666666666666,0.6666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.3709505944546687,0.8166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.14285714285714285,2.1280852788913944,0.6785714285714285,0.0,aggro,RenoKazakusMage,win
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.875,0.0,aggro,RenoKazakusMage,loss
0.4,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505944546686,0.85,0.0,aggro,RenoKazakusMage,loss
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.07692307692307693,0.38461538461538464,0.15384615384615385,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.0,0.07692307692307693,0.07692307692307693,0.07692307692307693,2.6535442970305683,0.5448717948717948,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.25,0.0,0.0,0.125,0.125,0.0,0.0,0.0,0.0,0.0,1.75,0.7708333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.25,0.25,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,2.5,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6388888888888888,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.18181818181818182,0.2727272727272727,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,2.8453509366224363,0.4772727272727273,0.0,aggro,RenoKazakusMage,loss
0.125,0.625,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2987949406953985,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.09090909090909091,0.45454545454545453,0.2727272727272727,0.09090909090909091,0.0,0.09090909090909091,0.0,0.0,0.0,0.0,0.0,0.0,1.971747257128181,0.7348484848484849,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.875,0.0,aggro,RenoKazakusMage,loss
0.125,0.5,0.125,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.125,0.0,2.0,0.7083333333333334,0.0,aggro,RenoKazakusMage,loss
0.2,0.2,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.4,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.1111111111111111,0.3333333333333333,0.3333333333333333,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.1111111111111111,0.0,2.113283334294875,0.6944444444444443,0.0,aggro,RenoKazakusMage,loss
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.3709505944546687,0.8166666666666668,0.0,aggro,RenoKazakusMage,loss
0.058823529411764705,0.4117647058823529,0.11764705882352941,0.11764705882352941,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.0,2.578551990991326,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.4,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.5555555555555556,0.1111111111111111,0.0,0.0,0.1111111111111111,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,0.0,1.8799649487271108,0.7314814814814815,0.0,aggro,RenoKazakusMage,win
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.2516291673878228,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.9182958340544893,0.7222222222222222,0.0,aggro,RenoKazakusMage,loss
0.0,0.42857142857142855,0.14285714285714285,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,2.1280852788913944,0.6785714285714285,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.07692307692307693,0.46153846153846156,0.07692307692307693,0.07692307692307693,0.07692307692307693,0.0,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,2.5073801024236357,0.5576923076923078,0.0,aggro,RenoKazakusMage,loss
0.0,0.75,0.0,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.875,0.0,aggro,RenoKazakusMage,loss
0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,2.321928094887362,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,2.2516291673878226,0.6388888888888888,0.0,aggro,RenoKazakusMage,loss
0.1111111111111111,0.4444444444444444,0.1111111111111111,0.05555555555555555,0.0,0.1111111111111111,0.05555555555555555,0.0,0.0,0.05555555555555555,0.05555555555555555,0.0,2.503258334775645,0.6018518518518517,0.0,aggro,RenoKazakusMage,loss
0.0,0.42857142857142855,0.0,0.14285714285714285,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,2.1280852788913944,0.6785714285714285,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.2857142857142857,0.0,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,2.5216406363433186,0.5595238095238095,0.0,aggro,RenoKazakusMage,loss
0.1,0.3,0.2,0.1,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,2.6464393446710153,0.5499999999999999,0.0,aggro,RenoKazakusMage,loss
0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.35294117647058826,0.17647058823529413,0.058823529411764705,0.0,0.11764705882352941,0.058823529411764705,0.0,0.0,0.058823529411764705,0.058823529411764705,0.11764705882352941,2.6601297526332566,0.573529411764706,0.0,aggro,RenoKazakusMage,win
0.0,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6388888888888888,0.0,aggro,RenoKazakusMage,loss
0.15789473684210525,0.3157894736842105,0.10526315789473684,0.10526315789473684,0.0,0.05263157894736842,0.05263157894736842,0.0,0.0,0.05263157894736842,0.05263157894736842,0.10526315789473684,2.8655768552072485,0.5043859649122807,0.0,aggro,RenoKazakusMage,win
0.08333333333333333,0.5,0.0,0.16666666666666666,0.0,0.08333333333333333,0.08333333333333333,0.0,0.0,0.08333333333333333,0.0,0.0,2.125814583693911,0.6944444444444443,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.5,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,1.3709505944546687,0.8166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.2857142857142857,0.2857142857142857,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,2.2359263506290326,0.6547619047619048,0.0,aggro,RenoKazakusMage,loss
0.125,0.625,0.0,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.125,0.0,1.5487949406953985,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.125,0.25,0.25,0.0,0.0,0.0,0.125,0.0,0.0,0.125,0.0,0.125,2.5,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.2,0.2,0.0,0.0,0.0,0.2,0.1,0.0,0.0,0.2,0.1,0.0,2.5219280948873624,0.5666666666666667,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.2516291673878228,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.2,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.2,0.0,2.321928094887362,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.08333333333333333,0.4166666666666667,0.16666666666666666,0.0,0.0,0.08333333333333333,0.0,0.0,0.0,0.08333333333333333,0.08333333333333333,0.08333333333333333,2.4508257945180882,0.6111111111111112,0.0,aggro,RenoKazakusMage,loss
0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,1.584962500721156,0.75,0.0,aggro,RenoKazakusMage,loss
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.25,0.375,0.125,0.125,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,2.1556390622295662,0.6875,0.0,aggro,RenoKazakusMage,loss
0.09090909090909091,0.45454545454545453,0.09090909090909091,0.09090909090909091,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.0,0.0,2.4040097573248604,0.5984848484848485,0.0,aggro,RenoKazakusMage,loss
0.14285714285714285,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,2.5216406363433186,0.5595238095238095,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.25,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,win
0.0,0.5,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0,1.5,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,1.2516291673878228,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.2222222222222222,0.0,0.0,0.0,0.1111111111111111,0.0,0.0,2.197159723424149,0.6759259259259259,0.0,aggro,RenoKazakusMage,win
0.0,0.25,0.0,0.125,0.0,0.25,0.125,0.0,0.0,0.125,0.125,0.0,2.5,0.5833333333333334,0.0,aggro,RenoKazakusMage,loss
0.125,0.375,0.125,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.125,0.0,2.4056390622295662,0.6041666666666666,0.0,aggro,RenoKazakusMage,win
0.2,0.4,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.25,0.25,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,2.0,0.6666666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.0,0.0,1.9219280948873623,0.7166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.25,0.25,0.0,0.0,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.75,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.875,0.0,aggro,RenoKazakusMage,loss
0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.125,0.25,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0.0,0.125,0.0,2.75,0.4791666666666667,0.0,aggro,RenoKazakusMage,loss
0.3333333333333333,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.0,0.25,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.25,0.25,0.0,2.0,0.6666666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.8,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.7219280948873623,0.8833333333333334,0.0,aggro,RenoKazakusMage,loss
0.15384615384615385,0.46153846153846156,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,0.0,0.07692307692307693,0.07692307692307693,0.0,2.353533948577482,0.6346153846153847,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.25,0.0,0.0,0.0,0.0,0.25,0.0,1.5,0.7916666666666666,0.0,aggro,RenoKazakusMage,loss
0.07692307692307693,0.38461538461538464,0.15384615384615385,0.0,0.0,0.15384615384615385,0.15384615384615385,0.0,0.0,0.0,0.07692307692307693,0.0,2.345851989338261,0.6474358974358975,0.0,aggro,RenoKazakusMage,win
0.0,0.5,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.09090909090909091,0.45454545454545453,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,0.0,0.09090909090909091,0.09090909090909091,0.0,2.4040097573248604,0.5984848484848485,0.0,aggro,RenoKazakusMage,loss
0.0,0.6,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,1.3709505944546687,0.8166666666666668,0.0,aggro,RenoKazakusMage,win
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.16666666666666666,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,2.2516291673878226,0.6388888888888888,0.0,aggro,RenoKazakusMage,loss
0.0,0.6666666666666666,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9182958340544896,0.861111111111111,0.0,aggro,RenoKazakusMage,loss
0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.16666666666666666,0.16666666666666666,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.0,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.125,0.5,0.0,0.25,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,1.75,0.7708333333333334,0.0,aggro,RenoKazakusMage,loss
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.9166666666666666,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,1.7924812503605778,0.75,0.0,aggro,RenoKazakusMage,loss
0.25,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8112781244591328,0.875,0.0,aggro,RenoKazakusMage,loss
0.0,0.5714285714285714,0.14285714285714285,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,1.6644977792004614,0.7738095238095237,0.0,aggro,RenoKazakusMage,loss
0.2857142857142857,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,2.2359263506290326,0.6547619047619048,0.0,aggro,RenoKazakusMage,loss
0.2,0.6,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,1.3709505944546687,0.8166666666666668,0.0,aggro,RenoKazakusMage,loss
0.0,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.8333333333333334,0.0,aggro,RenoKazakusMage,loss
