user_hash,aggro_control,tempo_value,risk,greedy_eff,n_games
905B75A38BD84C80B7486C945CBB366C,-0.8399708555477705,-0.45258117046680485,-0.24892912702756265,0.9069416127932564,244
9452335A091F8F626D9ACEF81E932EC1,0.8366458982603852,0.7110043860877001,0.1838724519197266,-0.8514589191624685,20
9739043CD9F1194650909177A3B20B5A,-0.9712827057320375,-0.9319966758944306,-0.9272043916298836,0.9419365176014043,16
9C19210E2DFF9528B8D6A94B9A39A9A5,-0.11583901189694533,0.5473513670189721,-0.44566368820912333,0.03472238543422075,56
9D752E1E31580AF88E4EEE4558BC414E,-0.17811405243945322,-0.8923242997480932,0.9977070776881788,-0.18152269676337923,18
A13B2797AAB3051007EF1DFE1461A43B,0.28215693062646957,0.6137556689073674,-0.36892757178830093,-0.6561802743746662,104
A152637159DEC54F1E07D08F9A54FE87,-0.3634305279089934,0.3830613073965262,0.18520407527177235,0.9141364481584097,129
A291E82C4070D38FB127D2A8481A505A,-0.998774464625946,-0.9830996684101331,-0.3698766516372887,0.9957845667690628,151
AA0E57F3369749D67E6E1520C96C93D6,0.7706639788556746,0.7169730059887715,0.5400907825574579,-0.5428322220897127,1254
AA15CB2ECEA9B34592924C614376818D,0.8494825953531959,0.7850644715705245,-0.07060810063901088,-0.8396442739126927,45
AA1E12195F1251001DD8D3C801641586,-0.6605462768745908,-0.9301150263266473,0.008117378805491229,0.9036836387061498,172
ABAAB6BA7CD28C5A2E4E30A9CCC70AC3,-0.2618592930664169,-0.049085909847123875,0.09102941052247429,-0.4615616549297547,295
ACA54F4E01ACB4D94F6D77278D82F2FB,-0.5307290187336223,-0.48531734001984317,0.09567148927418315,0.4397807796889885,77
AFC4C2FB8C6A089D351EBB921A3EF663,-0.2814778722336262,-0.054061169133616825,0.39464905949103596,0.2367280007674618,416
B005E2735B5697C19449F3343341CAF4,-0.9118759724232739,-0.7304028129871191,-0.4131544703829438,0.7283308135472928,17
B03CF8A93EC68D2AE36541FD31D76127,-0.5483511166319999,-0.39372801607119406,-0.46584075598859276,0.9169392875911371,16
B50C67E45DFF453B66E3BB041622DFE1,0.2304845273580417,0.7194635442616617,-0.27179225433571275,-0.5299875184479221,217
B5C3A54045A0E55B6A14D520CB1FDC7B,0.588222037270884,0.32997616143411507,0.598935808008236,-0.5019744015831282,605
B80C15F26799C37A39FBFB0777292EED,-0.9742466705239875,-0.9705115418531118,-0.9656724990034328,0.9705150342600808,49
