game_file,style,deck,deck_family,hero_class,opp_style,opp_deck,start_player,n_turns_total,won,ch_face_pref,ch_attack_engage,ch_heropower_pref,ch_play_pref,ch_pass_with_play,ch_minion_play_pref,ch_hp_over_play,ch_hero_attack_face_pref,ch_cost_pct,ch_max_cost_pref,ch_mana_commit,ch_target_atk_pct,ch_target_hp_pct,ch_n_options,ch_face_dilemma_rate,raw_n_turns,raw_n_decisions,raw_face_dmg_per_turn,raw_dmg_taken_per_turn,raw_heal_per_turn,raw_face_attack_ratio,raw_attacks_per_turn,raw_cards_per_turn,raw_avg_card_cost,raw_max_card_cost,raw_minion_frac,raw_mana_spent,raw_mana_spent_per_turn,raw_mana_floated_per_turn,raw_hero_power_per_turn,raw_board_size_mean,raw_opp_minions_killed_per_turn,raw_my_minions_lost_per_turn,raw_first_minion_turn,raw_deck_count_end
game_002_aggro-RenoKazakusDragonPriest_vs_midrange-MiraclePirateRogue.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MiraclePirateRogue,1,12,0,1.0,1.0,0.5,0.625,0.0,0.6666666666666666,0.4,,0.7166666666666667,1.0,1.0,,,4.266666666666667,0.0625,6,16,0.3333333333333333,0.0,0.6666666666666666,1.0,0.16666666666666666,0.8333333333333334,2.8,5.0,0.8,14.0,2.3333333333333335,0.5,0.5,0.625,0.0,0.0,5.0,21
game_002_aggro-RenoKazakusDragonPriest_vs_midrange-MurlocDruid.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MurlocDruid,1,10,0,,,0.75,0.25,0.25,0.3333333333333333,1.0,,0.5,1.0,1.0,,,3.6666666666666665,0.0,5,9,0.0,0.0,1.2,,0.0,0.2,2.0,2.0,1.0,2.0,0.4,1.4,0.6,0.1111111111111111,0.0,0.0,7.0,22
game_002_aggro-RenoKazakusDragonPriest_vs_midrange-RenoKazakusDragonPriest.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,RenoKazakusDragonPriest,1,16,0,1.0,1.0,0.5,0.4666666666666667,0.2,0.5,0.5,,0.6745310245310245,0.8571428571428571,0.8095238095238094,,,6.55,0.05,8,20,0.625,0.0,1.375,1.0,0.125,0.875,3.4285714285714284,7.0,0.7142857142857143,24.0,3.0,0.625,0.5,0.45,0.0,0.0,9.0,18
game_002_aggro-RenoKazakusDragonPriest_vs_midrange-RenoKazakusMage.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,RenoKazakusMage,1,20,0,1.0,1.0,0.5714285714285714,0.6153846153846154,0.0,0.4,0.4,,0.2773148148148148,0.3333333333333333,0.6259259259259259,,,5.7407407407407405,0.03333333333333333,10,30,0.8,0.0,1.9,1.0,0.1,0.8,3.375,5.0,0.75,27.0,2.7,1.2,0.8,0.6333333333333333,0.1,0.0,5.0,17
game_002_aggro-RenoKazakusDragonPriest_vs_midrange-ZooDiscardWarlock.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,ZooDiscardWarlock,1,12,0,,,0.4,0.375,0.375,0.4,0.4,,0.7945054945054945,1.0,0.9444444444444445,,,8.0,0.0,6,11,0.8333333333333334,0.0,1.0,,0.0,0.5,4.0,5.0,0.6666666666666666,12.0,2.0,0.8333333333333334,0.3333333333333333,0.18181818181818182,0.3333333333333333,0.0,7.0,21
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-AggroPirateWarrior.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,AggroPirateWarrior,2,24,1,0.8888888888888888,0.8181818181818182,0.35,0.4411764705882353,0.08823529411764706,0.4166666666666667,0.35,,0.6112484737484737,0.6,0.7338095238095238,,,12.761904761904763,0.20930232558139536,12,43,1.9166666666666667,0.0,1.5,1.0,0.75,1.25,3.1333333333333333,6.0,0.6666666666666666,47.0,3.9166666666666665,0.4166666666666667,0.5833333333333334,1.302325581395349,0.5833333333333334,0.0,2.0,12
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-MidrangeBuffPaladin.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MidrangeBuffPaladin,2,11,0,1.0,0.6666666666666666,0.6,0.3076923076923077,0.3076923076923077,0.3333333333333333,0.6,,0.5875,0.75,0.75,,,5.642857142857143,0.06666666666666667,5,15,0.2,0.0,1.0,0.5,0.4,0.8,1.5,3.0,0.75,6.0,1.2,0.8,0.6,0.6,0.0,0.2,2.0,21
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-MidrangeJadeShaman.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MidrangeJadeShaman,1,14,0,,,0.625,0.5,0.0,0.8,0.625,,0.6784722222222223,0.6,0.8466666666666667,,,8.352941176470589,0.0,7,18,0.0,0.0,1.4285714285714286,,0.0,0.7142857142857143,3.6,6.0,1.0,18.0,2.5714285714285716,0.2857142857142857,0.7142857142857143,0.5555555555555556,0.0,0.0,7.0,20
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-MidrangeSecretHunter.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MidrangeSecretHunter,2,22,1,1.0,0.8571428571428571,0.35294117647058826,0.4230769230769231,0.11538461538461539,0.3333333333333333,0.35294117647058826,,0.6896286721521832,0.5454545454545454,0.805952380952381,,,15.787878787878787,0.11764705882352941,11,34,2.8181818181818183,0.0,2.8181818181818183,1.0,0.5454545454545454,1.0,3.909090909090909,7.0,0.7272727272727273,43.0,3.909090909090909,0.5454545454545454,0.5454545454545454,1.088235294117647,0.6363636363636364,0.09090909090909091,4.0,13
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-MiraclePirateRogue.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MiraclePirateRogue,2,28,1,0.875,0.875,0.47619047619047616,0.5142857142857142,0.0,0.4666666666666667,0.47619047619047616,,0.6420522186147186,0.6875,0.8010416666666667,,,12.208333333333334,0.16,14,50,2.142857142857143,0.0,2.5,1.0,0.5,1.2857142857142858,3.5555555555555554,7.0,0.8333333333333334,64.0,4.571428571428571,0.21428571428571427,0.7142857142857143,1.32,0.14285714285714285,0.0,2.0,11
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-MurlocDruid.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,MurlocDruid,2,15,0,,,0.8333333333333334,0.4166666666666667,0.16666666666666666,0.4,0.8333333333333334,,0.6984126984126985,1.0,1.0,,,5.588235294117647,0.0,7,18,0.0,0.0,5.428571428571429,,0.0,0.7142857142857143,2.8,6.0,0.8,14.0,2.0,0.7142857142857143,0.7142857142857143,0.2777777777777778,0.0,0.0,2.0,19
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-RenoKazakusDragonPriest.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,RenoKazakusDragonPriest,2,13,0,1.0,1.0,0.4,0.5833333333333334,0.25,0.6666666666666666,0.4,,0.6791666666666666,0.75,0.9583333333333334,,,4.4375,0.0625,6,16,0.5,0.0,2.0,1.0,0.16666666666666666,1.1666666666666667,2.0,5.0,0.42857142857142855,14.0,2.3333333333333335,0.6666666666666666,0.3333333333333333,0.4375,0.0,0.0,4.0,19
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-RenoKazakusMage.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,RenoKazakusMage,1,57,0,0.35294117647058826,0.32,0.4,0.44594594594594594,0.21621621621621623,0.4146341463414634,0.4146341463414634,,0.6133640552995391,0.6129032258064516,0.5172555043522785,0.25,0.25,7.609195402298851,0.17894736842105263,28,95,1.2142857142857142,0.17857142857142858,1.3214285714285714,0.75,0.2857142857142857,1.1785714285714286,3.6666666666666665,9.0,0.7575757575757576,121.0,4.321428571428571,3.357142857142857,0.6428571428571429,1.0947368421052632,0.35714285714285715,0.03571428571428571,1.0,0
game_002_aggro-RenoKazakusDragonPriest_vs_ramp-ZooDiscardWarlock.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,ramp,ZooDiscardWarlock,2,9,0,,,1.0,0.375,0.25,0.0,1.0,,0.3,0.5,0.25,,,5.3,0.0,4,10,0.0,0.0,1.5,,0.0,0.75,0.6666666666666666,1.0,0.3333333333333333,2.0,0.5,0.75,0.75,0.1,0.0,0.0,6.0,21
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-AggroPirateWarrior.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,AggroPirateWarrior,1,16,0,0.8,0.8,0.5,0.4375,0.0,0.2222222222222222,0.5,,0.4893127705627706,0.5,0.7333333333333334,,,12.916666666666666,0.2,8,25,2.125,0.0,1.5,1.0,0.5,0.875,3.142857142857143,5.0,0.8571428571428571,22.0,2.75,0.5,0.625,1.48,0.25,0.0,7.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-MidrangeBuffPaladin.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MidrangeBuffPaladin,2,15,0,0.5,0.4166666666666667,0.4444444444444444,0.5454545454545454,0.09090909090909091,0.0,0.375,,0.4935897435897436,0.5,0.6333333333333333,,,8.590909090909092,0.45454545454545453,7,22,1.0,0.0,1.2857142857142858,1.0,0.7142857142857143,0.8571428571428571,2.6666666666666665,5.0,0.3333333333333333,16.0,2.2857142857142856,0.7142857142857143,0.5714285714285714,0.9090909090909091,0.2857142857142857,0.0,4.0,18
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-MidrangeJadeShaman.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MidrangeJadeShaman,1,16,0,0.47058823529411764,0.65,0.38461538461538464,0.35714285714285715,0.0,0.3,0.2727272727272727,,0.69757326007326,0.75,0.9226190476190477,0.5,0.5,15.67741935483871,0.53125,8,32,3.25,0.0,1.625,0.6923076923076923,1.625,0.625,4.2,6.0,1.0,21.0,2.625,0.625,0.625,2.75,0.5,0.0,1.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-MidrangeSecretHunter.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MidrangeSecretHunter,2,15,0,0.6,0.625,0.5,0.4117647058823529,0.0,0.2727272727272727,0.5,,0.5736028199442833,0.6,0.8666666666666668,,,11.75,0.3448275862068966,7,29,2.142857142857143,0.0,1.4285714285714286,1.0,1.4285714285714286,1.0,2.7142857142857144,7.0,0.7142857142857143,19.0,2.7142857142857144,0.2857142857142857,0.5714285714285714,2.0,1.0,0.0,2.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-MiraclePirateRogue.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MiraclePirateRogue,2,14,1,0.7272727272727273,0.6875,0.25,0.2777777777777778,0.1111111111111111,0.2222222222222222,0.25,,0.6200980392156863,0.6666666666666666,0.9444444444444445,,,18.16,0.4230769230769231,7,26,4.285714285714286,0.0,0.8571428571428571,1.0,1.5714285714285714,0.7142857142857143,2.8,5.0,0.8,14.0,2.0,0.42857142857142855,0.42857142857142855,2.269230769230769,0.0,0.0,4.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-MurlocDruid.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,MurlocDruid,1,16,0,0.6111111111111112,0.5714285714285714,0.5,0.35,0.0,0.2777777777777778,0.5,,0.584185606060606,0.6666666666666666,0.8303571428571428,,,16.90909090909091,0.5,8,36,2.75,0.0,1.5,0.9166666666666666,1.5,0.875,3.142857142857143,6.0,0.8571428571428571,22.0,2.75,0.25,0.75,2.8055555555555554,0.125,0.0,5.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-RenoKazakusDragonPriest.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,RenoKazakusDragonPriest,1,19,1,0.7142857142857143,0.7142857142857143,0.14285714285714285,0.4,0.0,0.0,0.14285714285714285,,0.5207037880818369,0.5,0.7607142857142858,,,21.571428571428573,0.6511627906976745,10,43,5.5,0.0,3.1,1.0,2.0,1.0,3.8,6.0,0.7,38.0,3.8,0.6,0.3,2.86046511627907,0.2,0.2,3.0,17
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-RenoKazakusMage.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,RenoKazakusMage,1,16,0,0.6363636363636364,0.6153846153846154,0.2857142857142857,0.42857142857142855,0.07142857142857142,0.375,0.2727272727272727,,0.6355844155844157,0.6,0.6228571428571429,,,10.461538461538462,0.4230769230769231,8,26,2.75,0.0,2.375,1.0,1.0,0.75,3.5,6.0,0.6666666666666666,21.0,2.625,0.875,0.5,1.5384615384615385,0.125,0.0,5.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_aggro-ZooDiscardWarlock.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,aggro,ZooDiscardWarlock,2,15,0,0.5,0.6666666666666666,0.8333333333333334,0.4117647058823529,0.17647058823529413,0.25,0.8333333333333334,,0.7877777777777777,1.0,0.95,,,7.904761904761905,0.09523809523809523,7,21,0.7142857142857143,0.14285714285714285,1.5714285714285714,1.0,0.2857142857142857,1.0,2.5714285714285716,5.0,0.5714285714285714,18.0,2.5714285714285716,0.14285714285714285,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.0,6.0,17
game_003_aggro-RenoKazakusDragonPriest_vs_control-AggroPirateWarrior.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,AggroPirateWarrior,2,15,0,1.0,1.0,0.5,0.5833333333333334,0.08333333333333333,0.0,0.375,,0.5238095238095237,0.4,0.8,,,6.35,0.05,7,20,0.42857142857142855,0.0,1.2857142857142858,1.0,0.14285714285714285,1.0,2.5714285714285716,5.0,0.7142857142857143,18.0,2.5714285714285716,0.42857142857142855,0.7142857142857143,0.45,0.14285714285714285,0.0,2.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_control-MidrangeBuffPaladin.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MidrangeBuffPaladin,2,17,0,0.8,0.5,0.36363636363636365,0.5384615384615384,0.07692307692307693,0.3333333333333333,0.3,,0.6931974529535505,0.8,0.8928571428571429,,,11.434782608695652,0.21739130434782608,8,23,2.0,0.0,2.75,1.0,0.5,0.875,3.5714285714285716,6.0,0.42857142857142855,25.0,3.125,0.5,0.5,0.9565217391304348,0.375,0.0,4.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_control-MidrangeJadeShaman.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MidrangeJadeShaman,1,21,1,0.8571428571428571,0.5,0.35,0.5238095238095238,0.0,0.2222222222222222,0.29411764705882354,,0.5133535762483131,0.6,0.7916666666666667,0.75,0.75,10.324324324324325,0.1891891891891892,11,37,2.8181818181818183,0.0,2.090909090909091,0.6666666666666666,0.8181818181818182,1.0,3.727272727272727,6.0,0.6363636363636364,41.0,3.727272727272727,0.18181818181818182,0.6363636363636364,1.7567567567567568,0.8181818181818182,0.09090909090909091,5.0,16
game_003_aggro-RenoKazakusDragonPriest_vs_control-MidrangeSecretHunter.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MidrangeSecretHunter,2,22,1,0.6666666666666666,0.5833333333333334,0.4117647058823529,0.4230769230769231,0.07692307692307693,0.2,0.4117647058823529,,0.6412511870845204,0.6666666666666666,0.7814814814814816,,,10.514285714285714,0.16666666666666666,11,36,2.3636363636363638,0.18181818181818182,3.5454545454545454,1.0,0.6363636363636364,1.0,3.4545454545454546,6.0,0.6363636363636364,38.0,3.4545454545454546,0.36363636363636365,0.6363636363636364,1.2222222222222223,0.2727272727272727,0.0,6.0,16
game_003_aggro-RenoKazakusDragonPriest_vs_control-MiraclePirateRogue.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MiraclePirateRogue,2,17,0,0.7142857142857143,0.7142857142857143,0.25,0.5294117647058824,0.17647058823529413,0.5,0.18181818181818182,,0.4875541125541126,0.375,0.7217261904761904,,,11.72,0.2692307692307692,8,26,2.875,0.0,1.25,1.0,0.625,1.125,2.888888888888889,6.0,0.8888888888888888,26.0,3.25,0.625,0.375,1.5,0.0,0.0,6.0,18
game_003_aggro-RenoKazakusDragonPriest_vs_control-MurlocDruid.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,MurlocDruid,2,19,0,,1.0,0.5,0.5,0.22727272727272727,0.4375,0.5,,0.6525543900543901,0.6,0.7217857142857144,,,10.538461538461538,0.0,9,26,0.2222222222222222,0.0,3.888888888888889,0.0,0.1111111111111111,1.2222222222222223,2.8181818181818183,6.0,0.7272727272727273,31.0,3.4444444444444446,0.8888888888888888,0.5555555555555556,0.5769230769230769,0.5555555555555556,0.1111111111111111,8.0,16
game_003_aggro-RenoKazakusDragonPriest_vs_control-RenoKazakusDragonPriest.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,RenoKazakusDragonPriest,1,15,1,0.9,0.8181818181818182,0.07692307692307693,0.4375,0.0625,0.2857142857142857,0.07692307692307693,,0.7156084656084656,0.8333333333333334,0.8194444444444443,,,15.208333333333334,0.4166666666666667,8,24,4.125,0.0,1.375,1.0,1.125,0.875,4.142857142857143,6.0,0.7142857142857143,29.0,3.625,0.5,0.125,1.8333333333333333,0.125,0.0,5.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_control-RenoKazakusMage.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,RenoKazakusMage,1,16,0,,,0.375,0.7777777777777778,0.0,0.6,0.4,,0.43239795918367346,0.5714285714285714,0.782312925170068,,,5.555555555555555,0.0,8,18,0.625,0.0,1.0,,0.0,0.875,3.142857142857143,5.0,0.8571428571428571,22.0,2.75,1.25,0.375,0.5555555555555556,0.25,0.0,11.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_control-ZooDiscardWarlock.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,control,ZooDiscardWarlock,2,13,0,0.75,0.75,0.3333333333333333,0.5,0.0,0.0,0.375,,0.5,1.0,0.8333333333333334,,,7.529411764705882,0.23529411764705882,6,17,0.8333333333333334,0.0,1.0,1.0,0.5,0.8333333333333334,1.8,4.0,0.8,9.0,1.5,1.1666666666666667,0.5,0.7647058823529411,0.0,0.0,2.0,20
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-AggroPirateWarrior.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,AggroPirateWarrior,2,11,0,,,0.8,0.42857142857142855,0.0,0.0,0.8,,0.5714285714285714,1.0,1.0,,,5.916666666666667,0.0,5,12,0.4,0.0,1.8,,0.0,0.6,2.3333333333333335,5.0,0.3333333333333333,7.0,1.4,0.2,0.8,0.08333333333333333,0.8,0.0,8.0,21
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-MidrangeBuffPaladin.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MidrangeBuffPaladin,2,21,0,1.0,0.6666666666666666,0.2,0.52,0.0,0.0,0.2,,0.5866161616161617,0.5833333333333334,0.8330026455026455,0.25,0.25,12.885714285714286,0.19444444444444445,10,36,2.5,0.0,0.9,0.875,0.8,1.3,3.5384615384615383,6.0,0.6923076923076923,46.0,4.6,0.4,0.4,1.6388888888888888,0.3,0.0,2.0,16
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-MidrangeJadeShaman.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MidrangeJadeShaman,2,13,0,1.0,1.0,0.2857142857142857,0.6,0.1,0.5,0.2857142857142857,,0.8784090909090909,1.0,1.0,,,6.333333333333333,0.0625,6,16,0.6666666666666666,0.0,1.0,1.0,0.16666666666666666,1.0,2.6666666666666665,5.0,0.6666666666666666,16.0,2.6666666666666665,0.3333333333333333,0.3333333333333333,0.4375,0.8333333333333334,0.0,2.0,20
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-MidrangeSecretHunter.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MidrangeSecretHunter,2,15,0,0.875,0.8888888888888888,0.35714285714285715,0.3157894736842105,0.10526315789473684,0.25,0.3076923076923077,,0.6037508946991706,0.5,0.7777777777777778,,,21.423076923076923,0.3076923076923077,7,26,3.142857142857143,0.0,1.4285714285714286,0.875,1.1428571428571428,0.8571428571428571,3.0,5.0,0.6666666666666666,18.0,2.5714285714285716,0.42857142857142855,0.7142857142857143,1.9230769230769231,0.14285714285714285,0.0,6.0,17
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-MiraclePirateRogue.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MiraclePirateRogue,2,28,1,0.75,0.7333333333333333,0.45454545454545453,0.38636363636363635,0.13636363636363635,0.3793103448275862,0.45454545454545453,,0.7503799124851757,0.7333333333333333,0.8472222222222222,,,14.882352941176471,0.21052631578947367,14,57,2.142857142857143,0.0,2.857142857142857,1.0,0.7857142857142857,1.2142857142857142,3.6470588235294117,7.0,0.8235294117647058,62.0,4.428571428571429,0.2857142857142857,0.7142857142857143,1.5614035087719298,0.07142857142857142,0.0,2.0,12
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-MurlocDruid.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,MurlocDruid,1,16,0,1.0,1.0,0.75,0.36363636363636365,0.09090909090909091,0.3333333333333333,0.75,,0.6827651515151515,0.75,0.9285714285714286,,,6.473684210526316,0.05,8,20,0.625,0.0,1.5,1.0,0.125,0.5,4.75,6.0,0.75,19.0,2.375,0.625,0.75,0.4,0.75,0.0,7.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-RenoKazakusDragonPriest.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,RenoKazakusDragonPriest,2,16,1,1.0,0.8823529411764706,0.05555555555555555,0.3333333333333333,0.07407407407407407,0.2857142857142857,0.05555555555555555,,0.6581678230801038,0.7777777777777778,0.8452380952380952,,,15.8125,0.24242424242424243,8,33,5.625,0.0,0.25,1.0,1.875,1.125,2.888888888888889,6.0,0.7777777777777778,26.0,3.25,0.125,0.125,2.6363636363636362,0.125,0.0,2.0,17
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-RenoKazakusMage.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,RenoKazakusMage,1,17,1,0.75,0.75,0.35714285714285715,0.2631578947368421,0.0,0.14285714285714285,0.3333333333333333,,0.5888888888888889,0.5,0.8958333333333334,0.5,0.5,20.566666666666666,0.36363636363636365,9,33,4.111111111111111,0.0,1.0,0.75,1.3333333333333333,0.5555555555555556,4.0,5.0,1.0,20.0,2.2222222222222223,0.6666666666666666,0.5555555555555556,2.1515151515151514,0.1111111111111111,0.1111111111111111,7.0,17
game_003_aggro-RenoKazakusDragonPriest_vs_fatigue-ZooDiscardWarlock.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,fatigue,ZooDiscardWarlock,1,16,0,1.0,0.5,0.3333333333333333,0.5,0.1,0.25,0.25,,0.586038961038961,0.8,0.8833333333333332,0.5,0.5,9.666666666666666,0.05263157894736842,8,19,0.875,0.0,3.75,0.5,0.25,0.625,4.8,6.0,0.4,24.0,3.0,0.75,0.375,0.631578947368421,0.25,0.0,11.0,20
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-AggroPirateWarrior.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,AggroPirateWarrior,2,15,0,1.0,1.0,0.5,0.5384615384615384,0.07692307692307693,0.6,0.5,,0.6958616780045351,0.7142857142857143,0.8285714285714285,,,6.7894736842105265,0.05,7,20,0.42857142857142855,0.0,5.428571428571429,1.0,0.14285714285714285,1.0,2.857142857142857,6.0,0.7142857142857143,20.0,2.857142857142857,0.14285714285714285,0.5714285714285714,0.5,0.0,0.0,2.0,18
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-MidrangeBuffPaladin.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MidrangeBuffPaladin,1,22,0,0.8,0.7,0.2777777777777778,0.5652173913043478,0.0,0.14285714285714285,0.3333333333333333,,0.5230158730158729,0.5833333333333334,0.6353174603174603,,,8.333333333333334,0.13513513513513514,11,37,1.6363636363636365,0.0,1.9090909090909092,0.8571428571428571,0.6363636363636364,1.1818181818181819,3.3846153846153846,6.0,0.6153846153846154,44.0,4.0,1.0,0.45454545454545453,1.0810810810810811,0.45454545454545453,0.18181818181818182,3.0,15
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-MidrangeJadeShaman.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MidrangeJadeShaman,2,22,1,0.7777777777777778,0.7692307692307693,0.2631578947368421,0.4666666666666667,0.06666666666666667,0.4444444444444444,0.2631578947368421,,0.7149883370313478,0.75,0.8118055555555554,0.5,0.5,19.17948717948718,0.21951219512195122,11,41,2.6363636363636362,0.0,1.1818181818181819,0.8,0.9090909090909091,1.2727272727272727,3.5714285714285716,7.0,0.8571428571428571,50.0,4.545454545454546,0.18181818181818182,0.45454545454545453,1.6097560975609757,0.2727272727272727,0.09090909090909091,6.0,14
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-MidrangeSecretHunter.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MidrangeSecretHunter,1,23,1,0.8571428571428571,0.8181818181818182,0.3684210526315789,0.48148148148148145,0.0,0.3157894736842105,0.35294117647058826,,0.7037527056277056,0.8333333333333334,0.8032407407407408,,,12.475,0.17073170731707318,12,41,2.3333333333333335,0.16666666666666666,3.0,1.0,0.75,1.0833333333333333,4.0,7.0,0.7692307692307693,52.0,4.333333333333333,0.3333333333333333,0.5833333333333334,1.5365853658536586,0.08333333333333333,0.0,3.0,14
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-MiraclePirateRogue.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MiraclePirateRogue,2,20,1,1.0,1.0,0.3333333333333333,0.5,0.045454545454545456,0.2777777777777778,0.3333333333333333,,0.6778359067832752,0.7272727272727273,0.8430735930735931,,,12.935483870967742,0.17647058823529413,10,34,2.6,0.0,1.0,1.0,0.6,1.1,3.4545454545454546,6.0,0.6363636363636364,38.0,3.8,0.2,0.5,1.1176470588235294,0.3,0.1,4.0,16
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-MurlocDruid.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,MurlocDruid,1,14,0,0.8571428571428571,0.8571428571428571,0.3,0.45454545454545453,0.0,0.4,0.2222222222222222,,0.7717245989304813,1.0,1.0,,,17.714285714285715,0.3181818181818182,7,22,3.0,0.0,2.0,1.0,0.8571428571428571,0.7142857142857143,4.2,6.0,1.0,21.0,3.0,0.14285714285714285,0.42857142857142855,1.7272727272727273,0.0,0.0,5.0,19
game_003_aggro-RenoKazakusDragonPriest_vs_midrange-RenoKazakusDragonPriest.jsonl,aggro,RenoKazakusDragonPriest,highlander_control,PRIEST,midrange,RenoKazakusDragonPriest,2,17,0,,0.75,0.25,0.6428571428571429,0.0,0.16666666666666666,0.2727272727272727,,0.6264521193092623,0.8571428571428571,0.769047619047619,0.5,0.5,8.043478260869565,0.0,8,23,0.5,0.0,2.5,0.3333333333333333,0.375,1.125,2.888888888888889,6.0,0.4444444444444444,26.0,3.25,0.625,0.375,0.6956521739130435,0.125,0.0,2.0,18
