game_file,style,deck,deck_family,hero_class,opp_style,opp_deck,start_player,won,n_turns_total,f_n_turns,f_actions_per_turn,f_cards_per_turn,f_cards_drawn_per_turn,f_avg_card_cost,f_max_card_cost,f_std_card_cost,f_minion_frac,f_spell_frac,f_weapon_frac,f_avg_minion_atk,f_avg_minion_health,f_first_minion_turn,f_attacks_per_turn,f_face_attack_ratio,f_hero_power_per_turn,f_hero_power_frac,f_targeted_play_frac,f_target_face_frac,f_face_dmg_per_turn,f_minion_dmg_per_turn,f_face_dmg_share,f_dmg_taken_per_turn,f_heal_per_turn,f_armor_gain_per_turn,f_board_size_mean,f_board_size_max,f_opp_minions_killed_per_turn,f_own_minions_lost_per_turn,f_trade_ratio,f_mana_spent_per_turn,f_mana_floated_per_turn,f_mana_efficiency,f_hand_size_mean,f_deck_left_end
game_009_control-MiraclePirateRogue_vs_aggro-AggroPirateWarrior.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,AggroPirateWarrior,2,1,20,10,4.5,1.8,1.2,1.9444444444444444,5.0,1.5082079956109142,0.3888888888888889,0.5555555555555556,0.05555555555555555,2.857142857142857,2.142857142857143,1.0,2.5,0.68,0.2,0.044444444444444446,0.2777777777777778,0.0,3.4,4.3,0.44155844155844154,1.7,0.0,0.0,2.6,4,1.3,0.4,0.7647058823529411,3.9,1.8,0.6842105263157895,3.0,13
game_009_control-MiraclePirateRogue_vs_aggro-MidrangeBuffPaladin.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,MidrangeBuffPaladin,2,0,15,7,4.285714285714286,1.4285714285714286,1.1428571428571428,1.9,6.0,1.972308292331602,0.4,0.6,0.0,3.0,2.75,1.0,2.4285714285714284,0.7647058823529411,0.42857142857142855,0.1,0.3,0.0,2.7142857142857144,1.7142857142857142,0.6129032258064516,4.285714285714286,0.0,0.0,2.0,3,0.5714285714285714,0.42857142857142855,0.5714285714285714,3.142857142857143,1.0,0.7586206896551724,3.7142857142857144,17
game_009_control-MiraclePirateRogue_vs_aggro-MidrangeJadeShaman.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,MidrangeJadeShaman,1,1,13,7,2.2857142857142856,0.8571428571428571,1.7142857142857142,3.0,6.0,2.0,0.8333333333333334,0.16666666666666666,0.0,2.8,2.8,1.0,1.2857142857142858,0.7777777777777778,0.14285714285714285,0.0625,0.16666666666666666,0.0,4.285714285714286,0.8571428571428571,0.8333333333333334,1.4285714285714286,0.0,0.0,2.142857142857143,4,0.5714285714285714,0.42857142857142855,0.5714285714285714,2.857142857142857,1.1428571428571428,0.7142857142857143,4.571428571428571,19
game_009_control-MiraclePirateRogue_vs_aggro-MidrangeSecretHunter.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,MidrangeSecretHunter,2,1,12,6,4.0,1.3333333333333333,1.0,1.625,3.0,1.1110243021644486,0.5,0.5,0.0,1.5,1.5,1.0,2.5,0.9333333333333333,0.16666666666666666,0.041666666666666664,0.375,0.0,6.333333333333333,1.8333333333333333,0.7755102040816326,2.3333333333333335,0.0,0.0,3.8333333333333335,5,0.16666666666666666,0.0,1.0,2.5,1.1666666666666667,0.6818181818181818,3.0,19
game_009_control-MiraclePirateRogue_vs_aggro-MiraclePirateRogue.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,MiraclePirateRogue,1,1,11,6,4.333333333333333,1.3333333333333333,2.0,2.375,5.0,1.5761900266148114,0.75,0.25,0.0,2.3333333333333335,2.1666666666666665,1.0,2.6666666666666665,0.9375,0.3333333333333333,0.07692307692307693,0.0,,5.333333333333333,0.8333333333333334,0.8648648648648649,1.6666666666666667,0.0,0.0,3.8333333333333335,7,0.5,0.0,1.0,3.3333333333333335,0.16666666666666666,0.9523809523809523,3.5,18
game_009_control-MiraclePirateRogue_vs_aggro-MurlocDruid.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,MurlocDruid,2,1,18,9,3.4444444444444446,1.4444444444444444,1.2222222222222223,2.230769230769231,6.0,2.005908432370046,0.46153846153846156,0.5384615384615384,0.0,2.8333333333333335,2.8333333333333335,2.0,1.7777777777777777,0.6875,0.2222222222222222,0.06451612903225806,0.3076923076923077,0.0,3.4444444444444446,2.2222222222222223,0.6078431372549019,2.0,0.0,0.0,2.0,4,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.6666666666666665,1.5555555555555556,0.7021276595744681,3.111111111111111,14
game_009_control-MiraclePirateRogue_vs_aggro-RenoKazakusDragonPriest.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,RenoKazakusDragonPriest,2,1,16,8,4.375,1.5,1.25,2.0,5.0,1.7320508075688772,0.3333333333333333,0.6666666666666666,0.0,2.75,2.5,1.0,2.625,0.8571428571428571,0.25,0.05714285714285714,0.5,0.0,6.0,3.0,0.6666666666666666,0.0,0.0,0.0,3.25,6,0.5,0.125,0.8,3.5,1.125,0.7567567567567568,5.25,15
game_009_control-MiraclePirateRogue_vs_aggro-RenoKazakusMage.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,RenoKazakusMage,2,1,16,8,4.5,1.25,1.125,2.4,6.0,1.9078784028338913,0.5,0.5,0.0,3.0,2.8,1.0,2.875,1.0,0.375,0.08333333333333333,0.3,0.3333333333333333,9.5,0.0,1.0,2.25,0.0,0.0,3.125,6,0.0,0.0,,3.5,1.125,0.7567567567567568,3.875,16
game_009_control-MiraclePirateRogue_vs_aggro-ZooDiscardWarlock.log,control,MiraclePirateRogue,combo_tempo,ROGUE,aggro,ZooDiscardWarlock,2,1,16,8,3.75,1.5,1.125,1.75,5.0,1.5343293866268306,0.3333333333333333,0.6666666666666666,0.0,3.25,2.0,2.0,2.0,0.75,0.25,0.06666666666666667,0.4166666666666667,0.4,3.75,2.25,0.625,2.5,0.0,0.0,2.125,3,0.75,0.25,0.75,3.125,1.5,0.6756756756756757,2.75,16
game_009_control-MiraclePirateRogue_vs_control-AggroPirateWarrior.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,AggroPirateWarrior,1,0,14,7,2.2857142857142856,1.1428571428571428,2.0,2.375,6.0,2.057759704144291,0.5,0.5,0.0,2.75,2.75,5.0,0.7142857142857143,0.6,0.42857142857142855,0.1875,0.25,0.0,0.42857142857142855,0.2857142857142857,0.6,4.714285714285714,0.0,0.0,0.7142857142857143,3,0.5714285714285714,0.5714285714285714,0.5,3.2857142857142856,0.8571428571428571,0.7931034482758621,3.5714285714285716,18
game_009_control-MiraclePirateRogue_vs_control-MidrangeBuffPaladin.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,MidrangeBuffPaladin,1,1,15,8,3.375,1.625,1.875,2.230769230769231,6.0,1.8873606379054304,0.5384615384615384,0.46153846153846156,0.0,2.7142857142857144,2.5714285714285716,2.0,1.625,0.6153846153846154,0.125,0.037037037037037035,0.15384615384615385,0.0,3.5,3.25,0.5185185185185185,0.875,0.0,0.0,2.625,4,0.875,0.5,0.6363636363636364,3.75,0.875,0.8108108108108109,2.625,16
game_009_control-MiraclePirateRogue_vs_control-MidrangeJadeShaman.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,MidrangeJadeShaman,2,0,18,9,2.4444444444444446,1.6666666666666667,1.3333333333333333,2.066666666666667,5.0,1.6918103387266026,0.4666666666666667,0.5333333333333333,0.0,2.7142857142857144,2.5714285714285716,3.0,0.5555555555555556,0.6,0.2222222222222222,0.09090909090909091,0.3333333333333333,0.0,0.3333333333333333,2.0,0.14285714285714285,3.3333333333333335,0.0,0.0,1.1111111111111112,3,0.8888888888888888,0.7777777777777778,0.5333333333333333,3.888888888888889,1.3333333333333333,0.7446808510638298,4.222222222222222,13
game_009_control-MiraclePirateRogue_vs_control-MidrangeSecretHunter.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,MidrangeSecretHunter,1,1,17,9,2.6666666666666665,1.4444444444444444,2.4444444444444446,2.4615384615384617,6.0,1.78089798504465,0.46153846153846156,0.5384615384615384,0.0,2.3333333333333335,2.3333333333333335,3.0,1.1111111111111112,0.7,0.1111111111111111,0.041666666666666664,0.38461538461538464,0.0,3.2222222222222223,2.0,0.6170212765957447,1.8888888888888888,0.0,0.0,1.6666666666666667,4,0.6666666666666666,0.3333333333333333,0.6666666666666666,3.5555555555555554,1.4444444444444444,0.7111111111111111,3.888888888888889,11
game_009_control-MiraclePirateRogue_vs_control-MiraclePirateRogue.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,MiraclePirateRogue,1,0,18,9,3.111111111111111,2.0,2.0,2.111111111111111,6.0,1.5234788000891208,0.5,0.5,0.0,2.0,2.0,1.0,0.7777777777777778,0.8571428571428571,0.3333333333333333,0.10714285714285714,0.2777777777777778,0.0,0.6666666666666666,1.5555555555555556,0.3,3.3333333333333335,0.0,0.0,1.2222222222222223,2,0.5555555555555556,0.6666666666666666,0.45454545454545453,4.555555555555555,0.4444444444444444,0.9111111111111111,2.4444444444444446,13
game_009_control-MiraclePirateRogue_vs_control-MurlocDruid.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,MurlocDruid,2,1,18,9,3.4444444444444446,2.111111111111111,1.3333333333333333,1.894736842105263,5.0,1.5859493866651961,0.42105263157894735,0.5789473684210527,0.0,2.875,2.125,1.0,1.1111111111111112,0.5,0.2222222222222222,0.06451612903225806,0.15789473684210525,0.3333333333333333,3.4444444444444446,3.111111111111111,0.5254237288135594,1.2222222222222223,0.0,0.0,1.6666666666666667,3,1.0,0.7777777777777778,0.5625,4.222222222222222,1.2222222222222223,0.7755102040816326,2.111111111111111,13
game_009_control-MiraclePirateRogue_vs_control-RenoKazakusDragonPriest.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,RenoKazakusDragonPriest,2,0,23,11,3.6363636363636362,2.3636363636363638,1.7272727272727273,2.0384615384615383,6.0,1.8076923076923077,0.38461538461538464,0.6153846153846154,0.0,2.9,2.7,3.0,1.0,0.5454545454545454,0.2727272727272727,0.075,0.2692307692307692,0.0,1.1818181818181819,3.272727272727273,0.2653061224489796,2.8181818181818183,0.0,0.0,1.4545454545454546,3,0.8181818181818182,0.9090909090909091,0.47368421052631576,5.363636363636363,0.9090909090909091,0.855072463768116,2.4545454545454546,6
game_009_control-MiraclePirateRogue_vs_control-RenoKazakusMage.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,RenoKazakusMage,2,1,12,6,2.5,1.3333333333333333,1.1666666666666667,1.875,5.0,1.8328597873268975,0.5,0.5,0.0,3.0,2.75,1.0,1.1666666666666667,0.8571428571428571,0.0,0.0,0.375,0.0,5.166666666666667,2.1666666666666665,0.7045454545454546,1.0,0.0,0.0,2.1666666666666665,3,0.5,0.5,0.5,2.5,1.1666666666666667,0.6818181818181818,3.6666666666666665,18
game_009_control-MiraclePirateRogue_vs_control-ZooDiscardWarlock.log,control,MiraclePirateRogue,combo_tempo,ROGUE,control,ZooDiscardWarlock,2,0,19,9,3.0,2.0,1.2222222222222223,2.0555555555555554,6.0,1.614937983749848,0.4444444444444444,0.5555555555555556,0.0,2.875,2.125,1.0,0.7777777777777778,0.42857142857142855,0.2222222222222222,0.07407407407407407,0.3333333333333333,0.0,0.7777777777777778,2.3333333333333335,0.25,3.3333333333333335,0.0,0.0,1.0,2,0.8888888888888888,0.7777777777777778,0.5333333333333333,4.555555555555555,0.6666666666666666,0.8723404255319149,2.3333333333333335,15
game_009_control-MiraclePirateRogue_vs_fatigue-AggroPirateWarrior.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,AggroPirateWarrior,1,0,16,8,2.75,1.5,1.75,2.5833333333333335,6.0,1.552328000849763,0.6666666666666666,0.3333333333333333,0.0,2.75,2.625,1.0,1.125,0.6666666666666666,0.125,0.045454545454545456,0.16666666666666666,0.0,2.625,1.5,0.6363636363636364,4.25,0.5,0.0,1.875,4,0.75,0.625,0.5454545454545454,4.125,0.5,0.8918918918918919,4.0,17
game_009_control-MiraclePirateRogue_vs_fatigue-MidrangeBuffPaladin.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,MidrangeBuffPaladin,2,0,19,9,2.6666666666666665,2.0,1.4444444444444444,2.2777777777777777,5.0,1.7576991132840416,0.4444444444444444,0.5555555555555556,0.0,3.25,2.625,3.0,0.5555555555555556,0.6,0.1111111111111111,0.041666666666666664,0.2777777777777778,0.0,0.3333333333333333,3.0,0.1,3.3333333333333335,0.0,0.0,1.0,2,1.1111111111111112,0.6666666666666666,0.625,4.777777777777778,0.4444444444444444,0.9148936170212766,3.888888888888889,13
game_009_control-MiraclePirateRogue_vs_fatigue-MidrangeJadeShaman.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,MidrangeJadeShaman,2,0,15,7,2.7142857142857144,1.7142857142857142,1.2857142857142858,2.1666666666666665,5.0,1.51840559652405,0.3333333333333333,0.6666666666666666,0.0,3.25,3.0,3.0,0.7142857142857143,0.2,0.2857142857142857,0.10526315789473684,0.4166666666666667,0.0,1.4285714285714286,2.5714285714285716,0.35714285714285715,4.285714285714286,0.0,0.0,0.8571428571428571,2,0.8571428571428571,0.2857142857142857,0.75,4.285714285714286,0.0,1.0,4.285714285714286,17
game_009_control-MiraclePirateRogue_vs_fatigue-MidrangeSecretHunter.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,MidrangeSecretHunter,2,1,10,5,4.0,1.6,1.0,1.25,4.0,1.299038105676658,0.375,0.625,0.0,2.3333333333333335,2.0,1.0,2.0,0.8,0.4,0.1,0.25,0.0,6.4,1.2,0.8421052631578947,1.8,0.0,0.0,2.0,3,0.6,0.4,0.6,2.4,1.0,0.7058823529411765,1.8,20
game_009_control-MiraclePirateRogue_vs_fatigue-MiraclePirateRogue.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,MiraclePirateRogue,2,1,20,10,3.0,1.6,1.2,2.125,5.0,1.653594569415369,0.5625,0.4375,0.0,3.2222222222222223,2.7777777777777777,1.0,1.1,0.9090909090909091,0.3,0.1,0.25,0.0,2.9,1.0,0.7435897435897436,1.8,0.0,0.0,1.8,3,0.4,0.5,0.4444444444444444,4.0,1.8,0.6896551724137931,3.1,13
game_009_control-MiraclePirateRogue_vs_fatigue-MurlocDruid.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,MurlocDruid,1,0,18,9,3.3333333333333335,1.5555555555555556,2.0,2.5714285714285716,5.0,1.720227796970328,0.5,0.5,0.0,3.142857142857143,2.4285714285714284,1.0,1.4444444444444444,0.9230769230769231,0.3333333333333333,0.1,0.35714285714285715,0.0,2.4444444444444446,1.2222222222222223,0.6666666666666666,3.5555555555555554,0.0,0.0,1.5555555555555556,3,0.8888888888888888,0.8888888888888888,0.5,4.666666666666667,0.4444444444444444,0.9130434782608695,4.666666666666667,13
game_009_control-MiraclePirateRogue_vs_fatigue-RenoKazakusDragonPriest.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,RenoKazakusDragonPriest,1,0,26,13,4.461538461538462,2.3076923076923075,2.4615384615384617,2.3333333333333335,6.0,1.8318175552045448,0.4666666666666667,0.5333333333333333,0.0,3.0,2.5714285714285716,1.0,1.8461538461538463,0.8333333333333334,0.3076923076923077,0.06896551724137931,0.26666666666666666,0.125,4.230769230769231,1.8461538461538463,0.6962025316455697,2.3076923076923075,0.0,0.0,2.230769230769231,3,0.6923076923076923,0.9230769230769231,0.42857142857142855,5.846153846153846,0.9230769230769231,0.8636363636363636,1.8461538461538463,0
game_009_control-MiraclePirateRogue_vs_fatigue-RenoKazakusMage.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,RenoKazakusMage,2,0,23,11,4.2727272727272725,2.090909090909091,1.6363636363636365,2.260869565217391,6.0,1.7989705100501914,0.4782608695652174,0.5217391304347826,0.0,2.727272727272727,2.5454545454545454,1.0,1.8181818181818181,0.8,0.36363636363636365,0.0851063829787234,0.2608695652173913,0.16666666666666666,2.5454545454545454,2.272727272727273,0.5283018867924528,3.0,0.2727272727272727,0.0,2.0,3,0.5454545454545454,0.8181818181818182,0.4,5.181818181818182,1.0,0.8382352941176471,3.727272727272727,7
game_009_control-MiraclePirateRogue_vs_fatigue-ZooDiscardWarlock.log,control,MiraclePirateRogue,combo_tempo,ROGUE,fatigue,ZooDiscardWarlock,2,0,13,6,2.5,1.8333333333333333,1.8333333333333333,2.0,6.0,1.954016841836789,0.18181818181818182,0.8181818181818182,0.0,5.0,3.0,5.0,0.5,0.3333333333333333,0.16666666666666666,0.06666666666666667,0.45454545454545453,0.0,0.16666666666666666,2.5,0.0625,5.5,0.0,0.0,0.16666666666666666,1,0.5,0.16666666666666666,0.75,3.3333333333333335,0.3333333333333333,0.9090909090909091,4.333333333333333,15
game_009_control-MiraclePirateRogue_vs_midrange-AggroPirateWarrior.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,AggroPirateWarrior,2,0,11,5,2.2,1.6,1.2,1.875,5.0,1.8328597873268975,0.5,0.5,0.0,3.0,2.75,3.0,0.4,0.5,0.2,0.09090909090909091,0.125,0.0,0.2,0.2,0.5,6.0,0.0,0.0,1.0,3,0.2,0.4,0.3333333333333333,3.0,0.4,0.8823529411764706,4.8,19
game_009_control-MiraclePirateRogue_vs_midrange-MidrangeBuffPaladin.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,MidrangeBuffPaladin,1,0,22,11,3.5454545454545454,2.6363636363636362,2.909090909090909,2.206896551724138,6.0,1.7690697018456083,0.4482758620689655,0.5517241379310345,0.0,2.769230769230769,2.6153846153846154,1.0,0.7272727272727273,0.375,0.18181818181818182,0.05128205128205128,0.27586206896551724,0.125,0.45454545454545453,2.4545454545454546,0.15625,2.727272727272727,0.0,0.0,1.4545454545454546,3,0.9090909090909091,1.0,0.47619047619047616,5.818181818181818,0.2727272727272727,0.9552238805970149,3.6363636363636362,0
game_009_control-MiraclePirateRogue_vs_midrange-MidrangeJadeShaman.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,MidrangeJadeShaman,1,0,17,9,2.0,1.1111111111111112,1.7777777777777777,1.8,6.0,1.8330302779823362,0.4,0.6,0.0,2.75,2.5,3.0,0.5555555555555556,0.4,0.3333333333333333,0.16666666666666666,0.4,0.0,0.2222222222222222,1.2222222222222223,0.15384615384615385,3.888888888888889,0.0,0.0,0.6666666666666666,2,0.7777777777777778,0.5555555555555556,0.5833333333333334,2.6666666666666665,2.5555555555555554,0.5106382978723404,3.6666666666666665,16
game_009_control-MiraclePirateRogue_vs_midrange-MidrangeSecretHunter.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,MidrangeSecretHunter,1,1,15,8,3.75,1.625,1.875,2.0,5.0,1.5689290811054724,0.46153846153846156,0.5384615384615384,0.0,2.6666666666666665,2.3333333333333335,1.0,2.0,0.6875,0.125,0.03333333333333333,0.38461538461538464,0.0,3.75,2.75,0.5769230769230769,1.25,0.0,0.0,2.75,4,1.0,0.375,0.7272727272727273,3.25,1.25,0.7222222222222222,2.5,16
game_009_control-MiraclePirateRogue_vs_midrange-MiraclePirateRogue.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,MiraclePirateRogue,2,1,20,10,3.4,1.7,1.3,2.0588235294117645,5.0,1.6259147013041475,0.47058823529411764,0.5294117647058824,0.0,2.625,2.5,3.0,1.4,0.7142857142857143,0.3,0.08823529411764706,0.23529411764705882,0.0,3.0,2.5,0.5454545454545454,0.9,0.0,0.0,1.5,3,0.8,0.4,0.6666666666666666,4.0,1.6,0.7142857142857143,2.3,13
game_009_control-MiraclePirateRogue_vs_midrange-MurlocDruid.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,MurlocDruid,2,0,15,7,3.0,1.7142857142857142,1.2857142857142858,2.1666666666666665,6.0,2.153807997220014,0.5,0.5,0.0,3.5,3.1666666666666665,3.0,1.0,0.7142857142857143,0.2857142857142857,0.09523809523809523,0.16666666666666666,0.0,1.0,2.0,0.3333333333333333,4.428571428571429,0.0,0.0,1.4285714285714286,4,1.0,0.42857142857142855,0.7,3.857142857142857,0.42857142857142855,0.9,4.0,16
game_009_control-MiraclePirateRogue_vs_midrange-RenoKazakusDragonPriest.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,RenoKazakusDragonPriest,1,1,17,9,3.6666666666666665,2.2222222222222223,2.6666666666666665,1.75,5.0,1.5771810295587503,0.45,0.55,0.0,2.5555555555555554,2.4444444444444446,4.0,1.3333333333333333,0.75,0.1111111111111111,0.030303030303030304,0.35,0.14285714285714285,3.5555555555555554,2.3333333333333335,0.6037735849056604,0.0,0.0,0.0,1.8888888888888888,4,0.4444444444444444,0.8888888888888888,0.3333333333333333,3.888888888888889,1.3333333333333333,0.7446808510638298,4.111111111111111,8
game_009_control-MiraclePirateRogue_vs_midrange-RenoKazakusMage.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,RenoKazakusMage,2,1,16,8,4.25,1.75,1.375,1.9285714285714286,6.0,2.016513459070443,0.5714285714285714,0.42857142857142855,0.0,2.875,2.625,3.0,2.125,0.9411764705882353,0.375,0.08823529411764706,0.14285714285714285,0.0,3.75,0.625,0.8571428571428571,3.375,0.0,0.0,2.875,7,0.375,0.25,0.6,4.125,0.75,0.8461538461538461,4.375,14
game_009_control-MiraclePirateRogue_vs_midrange-ZooDiscardWarlock.log,control,MiraclePirateRogue,combo_tempo,ROGUE,midrange,ZooDiscardWarlock,2,0,13,6,3.3333333333333335,1.5,1.5,1.8888888888888888,5.0,1.5234788000891208,0.5555555555555556,0.4444444444444444,0.0,1.8,1.8,2.0,1.5,0.3333333333333333,0.3333333333333333,0.1,0.1111111111111111,0.0,0.8333333333333334,2.8333333333333335,0.22727272727272727,5.0,0.0,0.0,1.5,3,1.3333333333333333,0.8333333333333334,0.6153846153846154,3.5,0.3333333333333333,0.9130434782608695,3.5,16
game_009_control-MiraclePirateRogue_vs_ramp-AggroPirateWarrior.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,AggroPirateWarrior,1,1,21,11,2.727272727272727,1.9090909090909092,2.1818181818181817,2.4761904761904763,6.0,1.990909043844464,0.5714285714285714,0.38095238095238093,0.047619047619047616,2.5833333333333335,2.4166666666666665,1.0,0.6363636363636364,0.8571428571428571,0.18181818181818182,0.06666666666666667,0.19047619047619047,0.0,2.090909090909091,1.0,0.6764705882352942,2.090909090909091,0.0,0.0,1.2727272727272727,3,0.8181818181818182,1.0,0.45,5.0,1.0909090909090908,0.8208955223880597,3.272727272727273,8
game_009_control-MiraclePirateRogue_vs_ramp-MidrangeBuffPaladin.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,MidrangeBuffPaladin,2,1,20,10,5.0,2.6,2.1,2.1923076923076925,6.0,1.9018054330886331,0.46153846153846156,0.5384615384615384,0.0,2.9166666666666665,2.75,1.0,2.2,0.6818181818181818,0.2,0.04,0.19230769230769232,0.2,3.0,4.0,0.42857142857142855,0.8,0.0,0.0,2.5,3,0.9,1.1,0.45,5.6,0.2,0.9655172413793104,2.9,4
game_009_control-MiraclePirateRogue_vs_ramp-MidrangeJadeShaman.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,MidrangeJadeShaman,1,0,21,11,2.6363636363636362,1.4545454545454546,1.8181818181818181,1.875,5.0,1.6153559979150107,0.3125,0.6875,0.0,3.4,3.0,3.0,0.9090909090909091,0.5,0.2727272727272727,0.10344827586206896,0.25,0.25,0.9090909090909091,2.3636363636363638,0.2777777777777778,2.8181818181818183,0.0,0.0,0.9090909090909091,2,0.6363636363636364,0.5454545454545454,0.5384615384615384,3.272727272727273,2.909090909090909,0.5294117647058824,2.3636363636363638,12
game_009_control-MiraclePirateRogue_vs_ramp-MidrangeSecretHunter.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,MidrangeSecretHunter,2,0,13,6,3.0,1.6666666666666667,1.1666666666666667,2.0,4.0,1.2649110640673518,0.5,0.5,0.0,2.2,2.0,3.0,1.0,0.5,0.3333333333333333,0.1111111111111111,0.2,0.0,1.1666666666666667,1.8333333333333333,0.3888888888888889,5.0,0.0,0.0,1.3333333333333333,4,1.3333333333333333,0.6666666666666666,0.6666666666666666,3.5,0.16666666666666666,0.9545454545454546,3.6666666666666665,18
game_009_control-MiraclePirateRogue_vs_ramp-MiraclePirateRogue.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,MiraclePirateRogue,1,0,14,7,2.5714285714285716,1.5714285714285714,1.8571428571428572,2.1818181818181817,6.0,1.7486712783337588,0.45454545454545453,0.5454545454545454,0.0,3.2,2.8,1.0,0.7142857142857143,0.4,0.2857142857142857,0.1111111111111111,0.45454545454545453,0.4,1.1428571428571428,0.42857142857142855,0.7272727272727273,4.571428571428571,0.0,0.0,0.8571428571428571,2,0.5714285714285714,0.5714285714285714,0.5,3.857142857142857,0.2857142857142857,0.9310344827586207,2.7142857142857144,19
game_009_control-MiraclePirateRogue_vs_ramp-MurlocDruid.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,MurlocDruid,1,0,18,9,2.4444444444444446,1.4444444444444444,1.7777777777777777,2.4615384615384617,6.0,2.0611940010729635,0.46153846153846156,0.5384615384615384,0.0,3.1666666666666665,2.5,1.0,0.7777777777777778,0.7142857142857143,0.2222222222222222,0.09090909090909091,0.23076923076923078,0.0,1.0,1.3333333333333333,0.42857142857142855,3.5555555555555554,0.0,0.0,0.8888888888888888,1,0.7777777777777778,0.5555555555555556,0.5833333333333334,3.7777777777777777,1.2222222222222223,0.7555555555555555,2.111111111111111,17
game_009_control-MiraclePirateRogue_vs_ramp-RenoKazakusDragonPriest.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,RenoKazakusDragonPriest,2,1,16,8,3.375,1.75,1.0,2.2857142857142856,5.0,1.6225452416572212,0.6428571428571429,0.35714285714285715,0.0,2.888888888888889,2.7777777777777777,1.0,1.5,0.9166666666666666,0.125,0.037037037037037035,0.14285714285714285,0.0,4.25,0.875,0.8292682926829268,0.25,0.0,0.0,2.5,4,0.5,1.125,0.3076923076923077,4.25,0.625,0.8717948717948718,4.125,17
game_009_control-MiraclePirateRogue_vs_ramp-RenoKazakusMage.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,RenoKazakusMage,2,0,23,11,4.0,1.8181818181818181,1.2727272727272727,2.35,6.0,1.7109938632268673,0.6,0.4,0.0,2.6666666666666665,2.6666666666666665,1.0,1.9090909090909092,0.6190476190476191,0.2727272727272727,0.06818181818181818,0.25,0.4,2.6363636363636362,2.3636363636363638,0.5272727272727272,2.727272727272727,0.0,0.0,2.4545454545454546,5,0.45454545454545453,1.0909090909090908,0.29411764705882354,4.818181818181818,1.1818181818181819,0.803030303030303,2.1818181818181817,11
game_009_control-MiraclePirateRogue_vs_ramp-ZooDiscardWarlock.log,control,MiraclePirateRogue,combo_tempo,ROGUE,ramp,ZooDiscardWarlock,2,1,14,7,3.857142857142857,1.4285714285714286,1.0,2.4,6.0,1.8547236990991407,0.5,0.5,0.0,3.0,2.2,1.0,2.142857142857143,0.5333333333333333,0.2857142857142857,0.07407407407407407,0.3,0.0,3.7142857142857144,3.142857142857143,0.5416666666666666,1.4285714285714286,0.0,0.0,2.5714285714285716,4,1.0,0.2857142857142857,0.7777777777777778,4.0,0.2857142857142857,0.9333333333333333,2.5714285714285716,18
